Time of Day,Process Name,PID,Operation,Path,Result,Detail
44:58.4,1.exe,4080,CreateFile,C:\Windows\SysWOW64\winmmbase.dll,SUCCESS,"Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
44:58.4,1.exe,4080,RegQueryValue,HKCU\Software\Microsoft\Windows Media\WMSDK\General\ThreadAffinityMask,NAME NOT FOUND,Length: 16
44:58.4,1.exe,4080,RegOpenKey,HKCU\Software\Classes\WOW6432Node\CLSID\{CD12A3CE-9C42-11D2-BEED-0060082F2054},NAME NOT FOUND,Desired Access: Read
44:58.4,1.exe,4080,RegOpenKey,HKCR\WOW6432Node\CLSID\{CD12A3CE-9C42-11D2-BEED-0060082F2054},SUCCESS,Desired Access: Read
44:58.4,1.exe,4080,RegOpenKey,HKCU\Software\Classes\WOW6432Node\CLSID\{CD12A3CE-9C42-11D2-BEED-0060082F2054}\TreatAs,NAME NOT FOUND,Desired Access: Query Value
44:58.4,1.exe,4080,RegOpenKey,HKCR\WOW6432Node\CLSID\{CD12A3CE-9C42-11D2-BEED-0060082F2054}\TreatAs,NAME NOT FOUND,Desired Access: Query Value
44:58.4,1.exe,4080,RegQueryValue,HKCR\WOW6432Node\CLSID\{CD12A3CE-9C42-11D2-BEED-0060082F2054}\ActivateOnHostFlags,NAME NOT FOUND,Length: 16
44:58.4,1.exe,4080,RegQueryValue,HKCR\WOW6432Node\CLSID\{CD12A3CE-9C42-11D2-BEED-0060082F2054}\(Default),BUFFER OVERFLOW,Length: 12
44:58.4,1.exe,4080,RegOpenKey,HKCU\Software\Classes\WOW6432Node\CLSID\{CD12A3CE-9C42-11D2-BEED-0060082F2054}\InprocServer32,NAME NOT FOUND,Desired Access: Read
44:58.4,1.exe,4080,RegOpenKey,HKCR\WOW6432Node\CLSID\{CD12A3CE-9C42-11D2-BEED-0060082F2054}\InprocServer32,SUCCESS,Desired Access: Read
44:58.4,1.exe,4080,RegQueryValue,HKCR\WOW6432Node\CLSID\{CD12A3CE-9C42-11D2-BEED-0060082F2054}\InprocServer32\InprocServer32,NAME NOT FOUND,Length: 12
44:58.4,1.exe,4080,RegQueryValue,HKCR\WOW6432Node\CLSID\{CD12A3CE-9C42-11D2-BEED-0060082F2054}\InprocServer32\(Default),BUFFER OVERFLOW,Length: 12
44:58.4,1.exe,4080,RegQueryValue,HKCR\WOW6432Node\CLSID\{CD12A3CE-9C42-11D2-BEED-0060082F2054}\InprocServer32\ThreadingModel,SUCCESS,"Type: REG_SZ, Length: 10, Data: Both"
44:58.4,1.exe,4080,RegOpenKey,HKCU\Software\Classes\WOW6432Node\CLSID\{CD12A3CE-9C42-11D2-BEED-0060082F2054}\InprocHandler32,NAME NOT FOUND,Desired Access: Query Value
44:58.4,1.exe,4080,RegOpenKey,HKCR\WOW6432Node\CLSID\{CD12A3CE-9C42-11D2-BEED-0060082F2054}\InprocHandler32,NAME NOT FOUND,Desired Access: Query Value
44:58.4,1.exe,4080,RegOpenKey,HKCU\Software\Classes\WOW6432Node\CLSID\{CD12A3CE-9C42-11D2-BEED-0060082F2054}\InprocHandler,NAME NOT FOUND,Desired Access: Query Value
44:58.4,1.exe,4080,RegOpenKey,HKCR\WOW6432Node\CLSID\{CD12A3CE-9C42-11D2-BEED-0060082F2054}\InprocHandler,NAME NOT FOUND,Desired Access: Query Value
44:58.4,1.exe,4080,RegOpenKey,HKCU\Software\Classes\WOW6432Node\CLSID\{CD12A3CE-9C42-11D2-BEED-0060082F2054}\LocalServer32,NAME NOT FOUND,Desired Access: Read
44:58.4,1.exe,4080,RegOpenKey,HKCR\WOW6432Node\CLSID\{CD12A3CE-9C42-11D2-BEED-0060082F2054}\LocalServer32,NAME NOT FOUND,Desired Access: Read
44:58.4,1.exe,4080,RegQueryValue,HKCR\WOW6432Node\CLSID\{CD12A3CE-9C42-11D2-BEED-0060082F2054}\AppID,NAME NOT FOUND,Length: 112
44:58.4,1.exe,4080,RegOpenKey,HKCU\Software\Classes\WOW6432Node\CLSID\{CD12A3CE-9C42-11D2-BEED-0060082F2054}\LocalServer,NAME NOT FOUND,Desired Access: Query Value
44:58.4,1.exe,4080,RegOpenKey,HKCR\WOW6432Node\CLSID\{CD12A3CE-9C42-11D2-BEED-0060082F2054}\LocalServer,NAME NOT FOUND,Desired Access: Query Value
44:58.4,1.exe,4080,RegOpenKey,HKCU\Software\Classes\WOW6432Node\CLSID\{CD12A3CE-9C42-11D2-BEED-0060082F2054}\Elevation,NAME NOT FOUND,Desired Access: Read
44:58.4,1.exe,4080,RegOpenKey,HKCR\WOW6432Node\CLSID\{CD12A3CE-9C42-11D2-BEED-0060082F2054}\Elevation,NAME NOT FOUND,Desired Access: Read
44:58.4,1.exe,4080,CreateFile,C:\Windows\SysWOW64\WMNetMgr.dll,SUCCESS,"Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
44:58.4,1.exe,4080,RegQueryValue,HKLM\System\CurrentControlSet\Control\WMI\Security\63770680-05f1-47e0-928a-9acfdcf52147,NAME NOT FOUND,Length: 528
44:58.4,1.exe,4080,RegOpenKey,HKLM\Software\WOW6432Node\Microsoft\Windows Media\Platform\Threads,NAME NOT FOUND,Desired Access: Read
44:58.4,1.exe,4080,RegOpenKey,HKCU\Software\Classes\WOW6432Node\CLSID\{203B1EED-DB9F-40FB-87BD-1990982017D2},NAME NOT FOUND,Desired Access: Read
44:58.4,1.exe,4080,RegOpenKey,HKCR\WOW6432Node\CLSID\{203B1EED-DB9F-40FB-87BD-1990982017D2},SUCCESS,Desired Access: Read
44:58.4,1.exe,4080,RegOpenKey,HKCU\Software\Classes\WOW6432Node\CLSID\{203b1eed-db9f-40fb-87bd-1990982017d2}\TreatAs,NAME NOT FOUND,Desired Access: Query Value
44:58.4,1.exe,4080,RegOpenKey,HKCR\WOW6432Node\CLSID\{203b1eed-db9f-40fb-87bd-1990982017d2}\TreatAs,NAME NOT FOUND,Desired Access: Query Value
44:58.4,1.exe,4080,RegQueryValue,HKCR\WOW6432Node\CLSID\{203b1eed-db9f-40fb-87bd-1990982017d2}\ActivateOnHostFlags,NAME NOT FOUND,Length: 16
44:58.4,1.exe,4080,RegQueryValue,HKCR\WOW6432Node\CLSID\{203b1eed-db9f-40fb-87bd-1990982017d2}\(Default),BUFFER OVERFLOW,Length: 12
44:58.4,1.exe,4080,RegOpenKey,HKCU\Software\Classes\WOW6432Node\CLSID\{203b1eed-db9f-40fb-87bd-1990982017d2}\InprocServer32,NAME NOT FOUND,Desired Access: Read
44:58.4,1.exe,4080,RegOpenKey,HKCR\WOW6432Node\CLSID\{203b1eed-db9f-40fb-87bd-1990982017d2}\InprocServer32,SUCCESS,Desired Access: Read
44:58.4,1.exe,4080,RegQueryValue,HKCR\WOW6432Node\CLSID\{203b1eed-db9f-40fb-87bd-1990982017d2}\InprocServer32\InprocServer32,NAME NOT FOUND,Length: 12
44:58.4,1.exe,4080,RegQueryValue,HKCR\WOW6432Node\CLSID\{203b1eed-db9f-40fb-87bd-1990982017d2}\InprocServer32\(Default),BUFFER OVERFLOW,Length: 12
44:58.4,1.exe,4080,RegQueryValue,HKCR\WOW6432Node\CLSID\{203b1eed-db9f-40fb-87bd-1990982017d2}\InprocServer32\ThreadingModel,SUCCESS,"Type: REG_SZ, Length: 10, Data: Both"
44:58.4,1.exe,4080,RegOpenKey,HKCU\Software\Classes\WOW6432Node\CLSID\{203b1eed-db9f-40fb-87bd-1990982017d2}\InprocHandler32,NAME NOT FOUND,Desired Access: Query Value
44:58.4,1.exe,4080,RegOpenKey,HKCR\WOW6432Node\CLSID\{203b1eed-db9f-40fb-87bd-1990982017d2}\InprocHandler32,NAME NOT FOUND,Desired Access: Query Value
44:58.4,1.exe,4080,RegOpenKey,HKCU\Software\Classes\WOW6432Node\CLSID\{203b1eed-db9f-40fb-87bd-1990982017d2}\InprocHandler,NAME NOT FOUND,Desired Access: Query Value
44:58.4,1.exe,4080,RegOpenKey,HKCR\WOW6432Node\CLSID\{203b1eed-db9f-40fb-87bd-1990982017d2}\InprocHandler,NAME NOT FOUND,Desired Access: Query Value
44:58.4,1.exe,4080,RegOpenKey,HKCU\Software\Classes\WOW6432Node\CLSID\{203b1eed-db9f-40fb-87bd-1990982017d2}\LocalServer32,NAME NOT FOUND,Desired Access: Read
44:58.4,1.exe,4080,RegOpenKey,HKCR\WOW6432Node\CLSID\{203b1eed-db9f-40fb-87bd-1990982017d2}\LocalServer32,NAME NOT FOUND,Desired Access: Read
44:58.4,1.exe,4080,RegQueryValue,HKCR\WOW6432Node\CLSID\{203b1eed-db9f-40fb-87bd-1990982017d2}\AppID,NAME NOT FOUND,Length: 112
44:58.4,1.exe,4080,RegOpenKey,HKCU\Software\Classes\WOW6432Node\CLSID\{203b1eed-db9f-40fb-87bd-1990982017d2}\LocalServer,NAME NOT FOUND,Desired Access: Query Value
44:58.4,1.exe,4080,RegOpenKey,HKCR\WOW6432Node\CLSID\{203b1eed-db9f-40fb-87bd-1990982017d2}\LocalServer,NAME NOT FOUND,Desired Access: Query Value
44:58.4,1.exe,4080,RegOpenKey,HKCU\Software\Classes\WOW6432Node\CLSID\{203b1eed-db9f-40fb-87bd-1990982017d2}\Elevation,NAME NOT FOUND,Desired Access: Read
44:58.4,1.exe,4080,RegOpenKey,HKCR\WOW6432Node\CLSID\{203b1eed-db9f-40fb-87bd-1990982017d2}\Elevation,NAME NOT FOUND,Desired Access: Read
44:58.4,1.exe,4080,Load Image,C:\Windows\SysWOW64\shell32.dll,SUCCESS,"Image Base: 0x75540000, Image Size: 0x578000"
44:58.4,1.exe,4080,Load Image,C:\Windows\SysWOW64\windows.storage.dll,SUCCESS,"Image Base: 0x768d0000, Image Size: 0x5c4000"
44:58.4,1.exe,4080,Load Image,C:\Windows\SysWOW64\profapi.dll,SUCCESS,"Image Base: 0x76fc0000, Image Size: 0x17000"
44:58.4,1.exe,4080,RegQueryValue,HKLM\System\CurrentControlSet\Control\WMI\Security\30336ed4-e327-447c-9de0-51b652c86108,NAME NOT FOUND,Length: 528
44:58.4,1.exe,4080,RegQueryValue,HKLM\System\CurrentControlSet\Control\WMI\Security\a40b455c-253c-4311-ac6d-6e667edccefc,NAME NOT FOUND,Length: 528
44:58.4,1.exe,4080,RegOpenKey,HKLM\Software\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions,SUCCESS,Desired Access: Read
44:58.4,1.exe,4080,RegOpenKey,HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{F1B32785-6FBA-4FCF-9D55-7B8E7F157091},SUCCESS,Desired Access: Read
44:58.4,1.exe,4080,RegQueryValue,HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{F1B32785-6FBA-4FCF-9D55-7B8E7F157091}\Category,SUCCESS,"Type: REG_DWORD, Length: 4, Data: 4"
44:58.4,1.exe,4080,RegQueryValue,HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{F1B32785-6FBA-4FCF-9D55-7B8E7F157091}\Name,SUCCESS,"Type: REG_SZ, Length: 28, Data: Local AppData"
44:58.4,1.exe,4080,RegQueryValue,HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{F1B32785-6FBA-4FCF-9D55-7B8E7F157091}\ParentFolder,NAME NOT FOUND,Length: 90
44:58.4,1.exe,4080,RegQueryValue,HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{F1B32785-6FBA-4FCF-9D55-7B8E7F157091}\Description,NAME NOT FOUND,Length: 144
44:58.4,1.exe,4080,RegQueryValue,HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{F1B32785-6FBA-4FCF-9D55-7B8E7F157091}\RelativePath,SUCCESS,"Type: REG_SZ, Length: 28, Data: AppData\Local"
44:58.4,1.exe,4080,RegQueryValue,HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{F1B32785-6FBA-4FCF-9D55-7B8E7F157091}\ParsingName,NAME NOT FOUND,Length: 144
44:58.4,1.exe,4080,RegQueryValue,HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{F1B32785-6FBA-4FCF-9D55-7B8E7F157091}\InfoTip,NAME NOT FOUND,Length: 144
44:58.4,1.exe,4080,RegQueryValue,HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{F1B32785-6FBA-4FCF-9D55-7B8E7F157091}\LocalizedName,NAME NOT FOUND,Length: 144
44:58.4,1.exe,4080,RegQueryValue,HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{F1B32785-6FBA-4FCF-9D55-7B8E7F157091}\Icon,NAME NOT FOUND,Length: 144
44:58.4,1.exe,4080,RegQueryValue,HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{F1B32785-6FBA-4FCF-9D55-7B8E7F157091}\Security,NAME NOT FOUND,Length: 144
44:58.4,1.exe,4080,RegQueryValue,HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{F1B32785-6FBA-4FCF-9D55-7B8E7F157091}\StreamResource,NAME NOT FOUND,Length: 144
44:58.4,1.exe,4080,RegQueryValue,HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{F1B32785-6FBA-4FCF-9D55-7B8E7F157091}\StreamResourceType,NAME NOT FOUND,Length: 144
44:58.4,1.exe,4080,RegQueryValue,HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{F1B32785-6FBA-4FCF-9D55-7B8E7F157091}\LocalRedirectOnly,SUCCESS,"Type: REG_DWORD, Length: 4, Data: 1"
44:58.4,1.exe,4080,RegQueryValue,HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{F1B32785-6FBA-4FCF-9D55-7B8E7F157091}\Roamable,NAME NOT FOUND,Length: 16
44:58.4,1.exe,4080,RegQueryValue,HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{F1B32785-6FBA-4FCF-9D55-7B8E7F157091}\PreCreate,NAME NOT FOUND,Length: 16
44:58.4,1.exe,4080,RegQueryValue,HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{F1B32785-6FBA-4FCF-9D55-7B8E7F157091}\Stream,NAME NOT FOUND,Length: 16
44:58.4,1.exe,4080,RegQueryValue,HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{F1B32785-6FBA-4FCF-9D55-7B8E7F157091}\PublishExpandedPath,SUCCESS,"Type: REG_DWORD, Length: 4, Data: 1"
44:58.4,1.exe,4080,RegQueryValue,HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{F1B32785-6FBA-4FCF-9D55-7B8E7F157091}\DefinitionFlags,NAME NOT FOUND,Length: 16
44:58.4,1.exe,4080,RegQueryValue,HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{F1B32785-6FBA-4FCF-9D55-7B8E7F157091}\Attributes,NAME NOT FOUND,Length: 16
44:58.4,1.exe,4080,RegQueryValue,HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{F1B32785-6FBA-4FCF-9D55-7B8E7F157091}\FolderTypeID,NAME NOT FOUND,Length: 90
44:58.4,1.exe,4080,RegQueryValue,HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{F1B32785-6FBA-4FCF-9D55-7B8E7F157091}\InitFolderHandler,NAME NOT FOUND,Length: 90
44:58.4,1.exe,4080,RegOpenKey,HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{F1B32785-6FBA-4FCF-9D55-7B8E7F157091}\PropertyBag,NAME NOT FOUND,Desired Access: Read
44:58.4,1.exe,4080,RegOpenKey,HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer,SUCCESS,Desired Access: Query Value
44:58.4,1.exe,4080,RegOpenKey,HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\SessionInfo\1,SUCCESS,Desired Access: Query Value
44:58.4,1.exe,4080,RegOpenKey,HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\SessionInfo\1\KnownFolders,NAME NOT FOUND,Desired Access: Query Value
44:58.4,1.exe,4080,RegOpenKey,HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\User Shell Folders,SUCCESS,Desired Access: Read
44:58.4,1.exe,4080,RegQueryValue,HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\User Shell Folders\Local AppData,SUCCESS,"Type: REG_EXPAND_SZ, Length: 56, Data: %USERPROFILE%\AppData\Local"
44:58.4,1.exe,4080,RegOpenKey,HKLM\Software\WOW6432Node\Policies\Microsoft\Windows\Explorer,REPARSE,Desired Access: Query Value
44:58.4,1.exe,4080,RegOpenKey,HKLM\SOFTWARE\Policies\Microsoft\Windows\Explorer,NAME NOT FOUND,Desired Access: Query Value
44:58.4,1.exe,4080,RegOpenKey,HKCU\Software\Policies\Microsoft\Windows\Explorer,NAME NOT FOUND,Desired Access: Query Value
44:58.4,1.exe,4080,RegOpenKey,HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{5E6C858F-0E22-4760-9AFE-EA3317B67173},SUCCESS,Desired Access: Read
44:58.4,1.exe,4080,RegQueryValue,HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{5E6C858F-0E22-4760-9AFE-EA3317B67173}\Category,SUCCESS,"Type: REG_DWORD, Length: 4, Data: 2"
44:58.4,1.exe,4080,RegQueryValue,HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{5E6C858F-0E22-4760-9AFE-EA3317B67173}\Name,SUCCESS,"Type: REG_SZ, Length: 16, Data: Profile"
44:58.4,1.exe,4080,RegQueryValue,HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{5E6C858F-0E22-4760-9AFE-EA3317B67173}\ParentFolder,NAME NOT FOUND,Length: 90
44:58.4,1.exe,4080,RegQueryValue,HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{5E6C858F-0E22-4760-9AFE-EA3317B67173}\Description,NAME NOT FOUND,Length: 144
44:58.4,1.exe,4080,RegQueryValue,HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{5E6C858F-0E22-4760-9AFE-EA3317B67173}\RelativePath,NAME NOT FOUND,Length: 144
44:58.4,1.exe,4080,RegQueryValue,HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{5E6C858F-0E22-4760-9AFE-EA3317B67173}\ParsingName,NAME NOT FOUND,Length: 144
44:58.4,1.exe,4080,RegQueryValue,HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{5E6C858F-0E22-4760-9AFE-EA3317B67173}\InfoTip,NAME NOT FOUND,Length: 144
44:58.4,1.exe,4080,RegQueryValue,HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{5E6C858F-0E22-4760-9AFE-EA3317B67173}\LocalizedName,NAME NOT FOUND,Length: 144
44:58.4,1.exe,4080,RegQueryValue,HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{5E6C858F-0E22-4760-9AFE-EA3317B67173}\Icon,NAME NOT FOUND,Length: 144
44:58.4,1.exe,4080,RegQueryValue,HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{5E6C858F-0E22-4760-9AFE-EA3317B67173}\Security,NAME NOT FOUND,Length: 144
44:58.4,1.exe,4080,RegQueryValue,HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{5E6C858F-0E22-4760-9AFE-EA3317B67173}\StreamResource,NAME NOT FOUND,Length: 144
44:58.4,1.exe,4080,RegQueryValue,HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{5E6C858F-0E22-4760-9AFE-EA3317B67173}\StreamResourceType,NAME NOT FOUND,Length: 144
44:58.4,1.exe,4080,RegQueryValue,HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{5E6C858F-0E22-4760-9AFE-EA3317B67173}\LocalRedirectOnly,NAME NOT FOUND,Length: 16
44:58.4,1.exe,4080,RegQueryValue,HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{5E6C858F-0E22-4760-9AFE-EA3317B67173}\Roamable,NAME NOT FOUND,Length: 16
44:58.4,1.exe,4080,RegQueryValue,HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{5E6C858F-0E22-4760-9AFE-EA3317B67173}\PreCreate,NAME NOT FOUND,Length: 16
44:58.4,1.exe,4080,RegQueryValue,HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{5E6C858F-0E22-4760-9AFE-EA3317B67173}\Stream,NAME NOT FOUND,Length: 16
44:58.4,1.exe,4080,RegQueryValue,HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{5E6C858F-0E22-4760-9AFE-EA3317B67173}\PublishExpandedPath,NAME NOT FOUND,Length: 16
44:58.4,1.exe,4080,RegQueryValue,HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{5E6C858F-0E22-4760-9AFE-EA3317B67173}\DefinitionFlags,NAME NOT FOUND,Length: 16
44:58.4,1.exe,4080,RegQueryValue,HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{5E6C858F-0E22-4760-9AFE-EA3317B67173}\Attributes,NAME NOT FOUND,Length: 16
44:58.4,1.exe,4080,RegQueryValue,HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{5E6C858F-0E22-4760-9AFE-EA3317B67173}\FolderTypeID,NAME NOT FOUND,Length: 90
44:58.4,1.exe,4080,RegQueryValue,HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{5E6C858F-0E22-4760-9AFE-EA3317B67173}\InitFolderHandler,NAME NOT FOUND,Length: 90
44:58.4,1.exe,4080,RegOpenKey,HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{5E6C858F-0E22-4760-9AFE-EA3317B67173}\PropertyBag,NAME NOT FOUND,Desired Access: Read
44:58.4,1.exe,4080,RegOpenKey,HKLM\Software\WOW6432Node\Microsoft\Windows NT\CurrentVersion\ProfileList\S-1-5-21-868303909-713215063-1058131251-1001,REPARSE,Desired Access: Read
44:58.4,1.exe,4080,RegOpenKey,HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\ProfileList\S-1-5-21-868303909-713215063-1058131251-1001,SUCCESS,Desired Access: Read
44:58.4,1.exe,4080,RegQueryValue,HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\ProfileList\S-1-5-21-868303909-713215063-1058131251-1001\ProfileImagePath,BUFFER OVERFLOW,Length: 12
44:58.4,1.exe,4080,CreateFile,C:\Users\vegetable,NAME COLLISION,"Desired Access: Read Data/List Directory, Synchronize, Disposition: Create, Options: Directory, Synchronous IO Non-Alert, Open Reparse Point, Attributes: N, ShareMode: Read, Write, AllocationSize: 0"
44:58.4,1.exe,4080,RegOpenKey,HKLM\Software\WOW6432Node\Microsoft\Windows\CurrentVersion\Explorer\KnownFolderSettings,NAME NOT FOUND,Desired Access: Query Value
44:58.4,1.exe,4080,CreateFile,C:\Users\vegetable\AppData\Local,NAME COLLISION,"Desired Access: Read Data/List Directory, Synchronize, Disposition: Create, Options: Directory, Synchronous IO Non-Alert, Open Reparse Point, Attributes: N, ShareMode: Read, Write, AllocationSize: 0"
44:58.4,1.exe,4080,CreateFile,C:\Users\vegetable\AppData\Local\Microsoft,NAME COLLISION,"Desired Access: Read Data/List Directory, Synchronize, Disposition: Create, Options: Directory, Synchronous IO Non-Alert, Open Reparse Point, Attributes: N, ShareMode: Read, Write, AllocationSize: 0"
44:58.4,1.exe,4080,CreateFile,C:\Users\vegetable\AppData\Local\Microsoft\Windows Media,SUCCESS,"Desired Access: Read Data/List Directory, Synchronize, Disposition: Create, Options: Directory, Synchronous IO Non-Alert, Open Reparse Point, Attributes: N, ShareMode: Read, Write, AllocationSize: 0, OpenResult: Created"
44:58.4,1.exe,4080,CreateFile,C:\Users\vegetable\Desktop\VERSION.dll,NAME NOT FOUND,"Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
44:58.4,1.exe,4080,CreateFile,C:\Windows\SysWOW64\version.dll,SUCCESS,"Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
44:58.4,1.exe,4080,CreateFile,C:\Users\vegetable\AppData\Local\Microsoft\Windows Media\12.0,SUCCESS,"Desired Access: Read Data/List Directory, Synchronize, Disposition: Create, Options: Directory, Synchronous IO Non-Alert, Open Reparse Point, Attributes: N, ShareMode: Read, Write, AllocationSize: 0, OpenResult: Created"
44:58.4,1.exe,4080,CreateFile,C:\Users\vegetable\AppData\Local\Microsoft\Windows Media\12.0\WMSDKNS.XML,SUCCESS,"Desired Access: Generic Write, Read Attributes, Disposition: Create, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Write, AllocationSize: 0, OpenResult: Created"
44:58.4,1.exe,4080,RegCreateKey,HKCU\Software\Microsoft\Windows Media\WMSDK\Namespace,SUCCESS,"Desired Access: Read/Write, Disposition: REG_CREATED_NEW_KEY"
44:58.4,1.exe,4080,RegSetValue,HKCU\Software\Microsoft\Windows Media\WMSDK\Namespace\LocalBase,SUCCESS,"Type: REG_SZ, Length: 148, Data: C:\Users\vegetable\AppData\Local\Microsoft\Windows Media\12.0\WMSDKNS.XML"
44:58.4,1.exe,4080,CreateFile,C:\Users\vegetable\AppData\Local\Microsoft\Windows Media\12.0\WMSDKNS.DTD,SUCCESS,"Desired Access: Generic Write, Read Attributes, Disposition: Create, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Write, AllocationSize: 0, OpenResult: Created"
