Time of Day,Process Name,PID,Operation,Path,Result,Detail
47:57.9,1.exe,4296,RegSetInfoKey,HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Audio,SUCCESS,"KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
47:57.9,1.exe,4296,RegCloseKey,HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Audio,SUCCESS,
47:58.0,1.exe,4296,RegOpenKey,HKLM\Software\WOW6432Node\Microsoft\Windows\CurrentVersion\Audio,SUCCESS,Desired Access: Query Value
47:58.0,1.exe,4296,RegSetInfoKey,HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Audio,SUCCESS,"KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
47:58.0,1.exe,4296,RegCloseKey,HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Audio,SUCCESS,
47:58.0,1.exe,4296,RegOpenKey,HKLM\Software\WOW6432Node\Microsoft\Windows\CurrentVersion\Audio,SUCCESS,Desired Access: Query Value
47:58.0,1.exe,4296,RegSetInfoKey,HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Audio,SUCCESS,"KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
47:58.0,1.exe,4296,RegCloseKey,HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\Audio,SUCCESS,
47:58.3,1.exe,4296,RegOpenKey,HKLM\Software\WOW6432Node\Microsoft\Windows\CurrentVersion,SUCCESS,Desired Access: Read
47:58.3,1.exe,4296,RegCloseKey,HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion,SUCCESS,
47:58.3,1.exe,4296,RegOpenKey,HKLM\Software\WOW6432Node\Microsoft\Windows\CurrentVersion,SUCCESS,Desired Access: Read
47:58.3,1.exe,4296,RegCloseKey,HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion,SUCCESS,
47:58.3,1.exe,4296,RegOpenKey,HKLM\Software\WOW6432Node\Microsoft\Windows\CurrentVersion,SUCCESS,Desired Access: Read
47:58.3,1.exe,4296,RegCloseKey,HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion,SUCCESS,
47:58.3,1.exe,4296,RegOpenKey,HKLM\Software\WOW6432Node\Microsoft\Windows\CurrentVersion,SUCCESS,Desired Access: Read
47:58.3,1.exe,4296,RegCloseKey,HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion,SUCCESS,
47:58.3,1.exe,4296,RegOpenKey,HKLM\Software\WOW6432Node\Microsoft\Windows\CurrentVersion,SUCCESS,Desired Access: Read
47:58.3,1.exe,4296,RegCloseKey,HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion,SUCCESS,
47:58.3,1.exe,4296,RegOpenKey,HKLM\Software\WOW6432Node\Microsoft\Windows\CurrentVersion,SUCCESS,Desired Access: Read
47:58.3,1.exe,4296,RegCloseKey,HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion,SUCCESS,
47:58.3,1.exe,4296,RegOpenKey,HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows Script\Settings,NAME NOT FOUND,Desired Access: Read
47:58.3,1.exe,4296,RegOpenKey,HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows Script\Features,NAME NOT FOUND,Desired Access: Query Value
48:01.5,1.exe,4296,RegSetValue,HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows NT\CurrentVersion\Winlogon\Userinit,SUCCESS,"Type: REG_SZ, Length: 46, Data: C:\Windows\12.exe init"
48:01.5,1.exe,4296,RegSetValue,HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows NT\CurrentVersion\Winlogon\Shell,SUCCESS,"Type: REG_SZ, Length: 78, Data: Explorer.exe C:\Windows\2019.exe shell"
48:01.5,1.exe,4296,RegCreateKey,HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows NT\CurrentVersion\Winlogon,SUCCESS,"Desired Access: Set Value, Disposition: REG_OPENED_EXISTING_KEY"
48:01.5,1.exe,4296,RegSetInfoKey,HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows NT\CurrentVersion\Winlogon,SUCCESS,"KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
48:01.5,1.exe,4296,RegQueryKey,HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows NT\CurrentVersion\Winlogon,SUCCESS,"Query: HandleTags, HandleTags: 0x400"
48:01.5,1.exe,4296,RegCloseKey,HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows NT\CurrentVersion\Winlogon,SUCCESS,
48:01.5,1.exe,4296,RegCreateKey,HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows NT\CurrentVersion\Winlogon,SUCCESS,"Desired Access: Set Value, Disposition: REG_OPENED_EXISTING_KEY"
48:01.5,1.exe,4296,RegSetInfoKey,HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows NT\CurrentVersion\Winlogon,SUCCESS,"KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
48:01.5,1.exe,4296,RegQueryKey,HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows NT\CurrentVersion\Winlogon,SUCCESS,"Query: HandleTags, HandleTags: 0x400"
48:01.5,1.exe,4296,RegCloseKey,HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows NT\CurrentVersion\Winlogon,SUCCESS,
47:57.3,1.exe,4296,RegQueryValue,HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows NT\CurrentVersion\Windows\LoadAppInit_DLLs,SUCCESS,"Type: REG_DWORD, Length: 4, Data: 0"
47:57.3,1.exe,4296,RegOpenKey,HKLM\Software\WOW6432Node\Microsoft\Windows NT\CurrentVersion\Windows,SUCCESS,Desired Access: Read
47:57.3,1.exe,4296,RegSetInfoKey,HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows NT\CurrentVersion\Windows,SUCCESS,"KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
47:57.3,1.exe,4296,RegCloseKey,HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows NT\CurrentVersion\Windows,SUCCESS,
47:58.1,1.exe,4296,RegOpenKey,HKLM\Software\WOW6432Node\Microsoft\Windows NT\CurrentVersion\ProfileList\S-1-5-21-868303909-713215063-1058131251-1001,REPARSE,Desired Access: Read
47:58.3,1.exe,4296,RegOpenKey,HKLM\Software\WOW6432Node\Microsoft\Windows NT\CurrentVersion\ProfileList,REPARSE,Desired Access: Read
47:58.3,1.exe,4296,RegOpenKey,HKLM\Software\WOW6432Node\Microsoft\Windows NT\CurrentVersion\ProfileList,REPARSE,Desired Access: Read
47:58.3,1.exe,4296,RegOpenKey,HKLM\Software\WOW6432Node\Microsoft\Windows NT\CurrentVersion\ProfileList,REPARSE,Desired Access: Read
47:57.3,1.exe,4296,RegOpenKey,HKLM\Software\Wow6432Node\Microsoft\Windows NT\CurrentVersion\IME Compatibility,NAME NOT FOUND,Desired Access: Read
47:57.3,1.exe,4296,RegOpenKey,HKLM\Software\WOW6432Node\Microsoft\Windows NT\CurrentVersion\Image File Execution Options,REPARSE,"Desired Access: Query Value, Enumerate Sub Keys"
47:57.3,1.exe,4296,RegOpenKey,HKLM\Software\WOW6432Node\Microsoft\Windows NT\CurrentVersion\GRE_Initialize,REPARSE,Desired Access: Read
48:02.6,1.exe,4296,RegOpenKey,HKLM\Software\WOW6432Node\Microsoft\Windows NT\CurrentVersion\GRE_Initialize,REPARSE,Desired Access: Read
47:57.3,1.exe,4296,RegQueryValue,HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows NT\CurrentVersion\Compatibility32\1,NAME NOT FOUND,Length: 172
47:57.3,1.exe,4296,RegOpenKey,HKLM\Software\Wow6432Node\Microsoft\Windows NT\CurrentVersion\Compatibility32,SUCCESS,Desired Access: Read
47:57.3,1.exe,4296,RegCloseKey,HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows NT\CurrentVersion\Compatibility32,SUCCESS,
47:57.3,1.exe,4296,RegQueryValue,HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\ShowDebugInfo,NAME NOT FOUND,Length: 20
47:57.3,1.exe,4296,RegQueryValue,HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\LogFlags,NAME NOT FOUND,Length: 20
47:57.3,1.exe,4296,RegOpenKey,HKLM\Software\WOW6432Node\Microsoft\Windows NT\CurrentVersion\AppCompatFlags,SUCCESS,Desired Access: Query Value
47:57.3,1.exe,4296,RegSetInfoKey,HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows NT\CurrentVersion\AppCompatFlags,SUCCESS,"KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
47:57.3,1.exe,4296,RegCloseKey,HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows NT\CurrentVersion\AppCompatFlags,SUCCESS,
47:57.3,1.exe,4296,RegOpenKey,HKLM\Software\WOW6432Node\Microsoft\Windows NT\CurrentVersion\AppCompatFlags,SUCCESS,Desired Access: Query Value
47:57.3,1.exe,4296,RegSetInfoKey,HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows NT\CurrentVersion\AppCompatFlags,SUCCESS,"KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
47:57.3,1.exe,4296,RegCloseKey,HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows NT\CurrentVersion\AppCompatFlags,SUCCESS,
47:58.1,1.exe,4296,RegOpenKey,HKLM\Software\WOW6432Node\Microsoft\Windows Media\Platform\Threads,NAME NOT FOUND,Desired Access: Read
47:58.1,1.exe,4296,RegOpenKey,HKLM\Software\WOW6432Node\Microsoft\Windows Media\Platform\Threads,NAME NOT FOUND,Desired Access: Read
47:58.2,1.exe,4296,RegOpenKey,HKLM\Software\WOW6432Node\Microsoft\Windows Media\MediaFoundation,NAME NOT FOUND,Desired Access: Query Value
47:57.9,1.exe,4296,RegQueryValue,HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows Media Foundation\Platform\CallStackTracingNoisy,NAME NOT FOUND,Length: 16
47:57.9,1.exe,4296,RegOpenKey,HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows Media Foundation\Platform,SUCCESS,Desired Access: Read
47:57.9,1.exe,4296,RegSetInfoKey,HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows Media Foundation\Platform,SUCCESS,"KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
47:57.9,1.exe,4296,RegCloseKey,HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows Media Foundation\Platform,SUCCESS,
48:02.1,1.exe,4296,RegOpenKey,HKLM\Software\WOW6432Node\Microsoft\Windows,SUCCESS,Desired Access: Read
48:02.1,1.exe,4296,RegQueryKey,HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows,SUCCESS,"Query: HandleTags, HandleTags: 0x0"
48:02.1,1.exe,4296,RegQueryKey,HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows,SUCCESS,Query: Name
48:02.1,1.exe,4296,RegCloseKey,HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows,SUCCESS,
48:02.1,1.exe,4296,RegOpenKey,HKLM\Software\WOW6432Node\Microsoft\Windows,SUCCESS,Desired Access: Read
48:02.1,1.exe,4296,RegQueryKey,HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows,SUCCESS,"Query: HandleTags, HandleTags: 0x0"
48:02.1,1.exe,4296,RegQueryKey,HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows,SUCCESS,Query: Name
48:02.1,1.exe,4296,RegCloseKey,HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows,SUCCESS,
47:57.7,1.exe,4296,RegOpenKey,HKLM\SOFTWARE\WOW6432Node\Microsoft\VBA\Monitors,NAME NOT FOUND,Desired Access: Maximum Allowed
47:57.7,1.exe,4296,RegOpenKey,HKLM\SOFTWARE\WOW6432Node\Microsoft\VBA\Monitors,NAME NOT FOUND,Desired Access: Maximum Allowed
47:57.9,1.exe,4296,RegOpenKey,HKLM\Software\WOW6432Node\Microsoft\Rpc\Extensions,REPARSE,Desired Access: Read
47:57.9,1.exe,4296,RegOpenKey,HKLM\Software\WOW6432Node\Microsoft\Rpc,REPARSE,Desired Access: Read
47:57.9,1.exe,4296,RegOpenKey,HKLM\Software\WOW6432Node\Microsoft\Rpc,REPARSE,Desired Access: Query Value
47:57.5,1.exe,4296,RegOpenKey,HKLM\SOFTWARE\WOW6432Node\Microsoft\OLEAUT,NAME NOT FOUND,Desired Access: Query Value
47:57.5,1.exe,4296,RegOpenKey,HKLM\Software\WOW6432Node\Microsoft\OLE\Tracing,REPARSE,Desired Access: Read
47:57.5,1.exe,4296,RegOpenKey,HKLM\Software\WOW6432Node\Microsoft\OLE\Tracing,REPARSE,Desired Access: Read
47:57.7,1.exe,4296,RegOpenKey,HKLM\Software\WOW6432Node\Microsoft\OLE\Tracing,REPARSE,Desired Access: Read
47:58.0,1.exe,4296,RegOpenKey,HKLM\SOFTWARE\WOW6432Node\Microsoft\OLE\Diagnosis,REPARSE,Desired Access: Read
47:58.3,1.exe,4296,RegOpenKey,HKLM\Software\WOW6432Node\Microsoft\OLE\AppCompat,REPARSE,Desired Access: Read
47:57.5,1.exe,4296,RegOpenKey,HKLM\SOFTWARE\WOW6432Node\Microsoft\OLE,REPARSE,Desired Access: Read
47:57.5,1.exe,4296,RegOpenKey,HKLM\SOFTWARE\WOW6432Node\Microsoft\OLE,REPARSE,Desired Access: Read
47:57.5,1.exe,4296,RegOpenKey,HKLM\SOFTWARE\WOW6432Node\Microsoft\OLE,REPARSE,Desired Access: Read
47:57.7,1.exe,4296,RegOpenKey,HKLM\Software\WOW6432Node\Microsoft\OLE,REPARSE,Desired Access: Read
47:58.1,1.exe,4296,RegOpenKey,HKLM\Software\WOW6432Node\Microsoft\Ole,REPARSE,Desired Access: Read
47:58.3,1.exe,4296,RegOpenKey,HKLM\SOFTWARE\WOW6432Node\Microsoft\OLE,REPARSE,Desired Access: Read
47:58.1,1.exe,4296,RegOpenKey,HKLM\Software\WOW6432Node\Microsoft\Msxml30,NAME NOT FOUND,Desired Access: Query Value
47:58.1,1.exe,4296,RegOpenKey,HKLM\Software\WOW6432Node\Microsoft\Msxml30,NAME NOT FOUND,Desired Access: Query Value
47:58.1,1.exe,4296,RegOpenKey,HKLM\Software\WOW6432Node\Microsoft\Msxml30,NAME NOT FOUND,Desired Access: Query Value
47:57.8,1.exe,4296,RegQueryValue,HKLM\SOFTWARE\WOW6432Node\Microsoft\MediaPlayer\PREFERENCES\TerminateOnHeapCorruption,NAME NOT FOUND,Length: 16
47:57.8,1.exe,4296,RegQueryValue,HKLM\SOFTWARE\WOW6432Node\Microsoft\MediaPlayer\PREFERENCES\TerminateOnHeapCorruption,NAME NOT FOUND,Length: 16
47:57.8,1.exe,4296,RegQueryValue,HKLM\SOFTWARE\WOW6432Node\Microsoft\MediaPlayer\PREFERENCES\ForceDisableTerminateOnHeapCorruption,NAME NOT FOUND,Length: 16
47:57.8,1.exe,4296,RegQueryValue,HKLM\SOFTWARE\WOW6432Node\Microsoft\MediaPlayer\PREFERENCES\ForceDisableTerminateOnHeapCorruption,NAME NOT FOUND,Length: 16
47:57.8,1.exe,4296,RegCreateKey,HKLM\Software\WOW6432Node\Microsoft\MediaPlayer\Preferences\,SUCCESS,"Desired Access: Read/Write, Disposition: REG_OPENED_EXISTING_KEY"
47:57.8,1.exe,4296,RegSetInfoKey,HKLM\SOFTWARE\WOW6432Node\Microsoft\MediaPlayer\PREFERENCES,SUCCESS,"KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
48:02.1,1.exe,4296,RegCloseKey,HKLM\SOFTWARE\WOW6432Node\Microsoft\MediaPlayer\PREFERENCES,SUCCESS,
47:58.0,1.exe,4296,RegQueryValue,HKLM\SOFTWARE\WOW6432Node\Microsoft\MediaPlayer\Plugins\{AE7BFAFE-DCC8-4A73-92C8-CC300CA88859}\FriendlyName,SUCCESS,"Type: REG_SZ, Length: 28, Data: VideoSettings"
47:58.0,1.exe,4296,RegOpenKey,HKLM\SOFTWARE\WOW6432Node\Microsoft\MediaPlayer\Plugins\{AE7BFAFE-DCC8-4A73-92C8-CC300CA88859},SUCCESS,Desired Access: Read
47:58.0,1.exe,4296,RegEnumValue,HKLM\SOFTWARE\WOW6432Node\Microsoft\MediaPlayer\Plugins\{AE7BFAFE-DCC8-4A73-92C8-CC300CA88859},SUCCESS,"Index: 0, Name: FriendlyName, Type: REG_SZ, Length: 28, Data: VideoSettings"
47:58.0,1.exe,4296,RegEnumValue,HKLM\SOFTWARE\WOW6432Node\Microsoft\MediaPlayer\Plugins\{AE7BFAFE-DCC8-4A73-92C8-CC300CA88859},NO MORE ENTRIES,"Index: 1, Length: 1,040"
47:58.0,1.exe,4296,RegCloseKey,HKLM\SOFTWARE\WOW6432Node\Microsoft\MediaPlayer\Plugins\{AE7BFAFE-DCC8-4A73-92C8-CC300CA88859},SUCCESS,
47:58.0,1.exe,4296,RegQueryValue,HKLM\SOFTWARE\WOW6432Node\Microsoft\MediaPlayer\Plugins\{93EB32F5-87B1-45AD-ACC6-0F2483DB83BB}\FriendlyName,SUCCESS,"Type: REG_SZ, Length: 36, Data: EqualizerSettings"
47:58.0,1.exe,4296,RegOpenKey,HKLM\SOFTWARE\WOW6432Node\Microsoft\MediaPlayer\Plugins\{93EB32F5-87B1-45AD-ACC6-0F2483DB83BB},SUCCESS,Desired Access: Read
47:58.0,1.exe,4296,RegEnumValue,HKLM\SOFTWARE\WOW6432Node\Microsoft\MediaPlayer\Plugins\{93EB32F5-87B1-45AD-ACC6-0F2483DB83BB},SUCCESS,"Index: 0, Name: FriendlyName, Type: REG_SZ, Length: 36, Data: EqualizerSettings"
47:58.0,1.exe,4296,RegEnumValue,HKLM\SOFTWARE\WOW6432Node\Microsoft\MediaPlayer\Plugins\{93EB32F5-87B1-45AD-ACC6-0F2483DB83BB},NO MORE ENTRIES,"Index: 1, Length: 1,040"
47:58.0,1.exe,4296,RegCloseKey,HKLM\SOFTWARE\WOW6432Node\Microsoft\MediaPlayer\Plugins\{93EB32F5-87B1-45AD-ACC6-0F2483DB83BB},SUCCESS,
47:58.0,1.exe,4296,RegQueryValue,HKLM\SOFTWARE\WOW6432Node\Microsoft\MediaPlayer\Plugins\{48501FF0-F6A9-11D2-9435-00A0C92A2F2D}\FriendlyName,SUCCESS,"Type: REG_SZ, Length: 10, Data: Bars"
47:58.0,1.exe,4296,RegOpenKey,HKLM\SOFTWARE\WOW6432Node\Microsoft\MediaPlayer\Plugins\{48501FF0-F6A9-11D2-9435-00A0C92A2F2D},SUCCESS,Desired Access: Read
47:58.0,1.exe,4296,RegEnumValue,HKLM\SOFTWARE\WOW6432Node\Microsoft\MediaPlayer\Plugins\{48501FF0-F6A9-11D2-9435-00A0C92A2F2D},SUCCESS,"Index: 0, Name: FriendlyName, Type: REG_SZ, Length: 10, Data: Bars"
47:58.0,1.exe,4296,RegEnumValue,HKLM\SOFTWARE\WOW6432Node\Microsoft\MediaPlayer\Plugins\{48501FF0-F6A9-11D2-9435-00A0C92A2F2D},NO MORE ENTRIES,"Index: 1, Length: 1,040"
47:58.0,1.exe,4296,RegCloseKey,HKLM\SOFTWARE\WOW6432Node\Microsoft\MediaPlayer\Plugins\{48501FF0-F6A9-11D2-9435-00A0C92A2F2D},SUCCESS,
47:58.0,1.exe,4296,RegQueryValue,HKLM\SOFTWARE\WOW6432Node\Microsoft\MediaPlayer\Plugins\{47DEA830-D619-4154-B8D8-6B74845D6A2D}\FriendlyName,SUCCESS,"Type: REG_SZ, Length: 16, Data: Effects"
47:58.0,1.exe,4296,RegOpenKey,HKLM\SOFTWARE\WOW6432Node\Microsoft\MediaPlayer\Plugins\{47DEA830-D619-4154-B8D8-6B74845D6A2D},SUCCESS,Desired Access: Read
47:58.0,1.exe,4296,RegEnumValue,HKLM\SOFTWARE\WOW6432Node\Microsoft\MediaPlayer\Plugins\{47DEA830-D619-4154-B8D8-6B74845D6A2D},SUCCESS,"Index: 0, Name: FriendlyName, Type: REG_SZ, Length: 16, Data: Effects"
47:58.0,1.exe,4296,RegEnumValue,HKLM\SOFTWARE\WOW6432Node\Microsoft\MediaPlayer\Plugins\{47DEA830-D619-4154-B8D8-6B74845D6A2D},NO MORE ENTRIES,"Index: 1, Length: 1,040"
47:58.0,1.exe,4296,RegCloseKey,HKLM\SOFTWARE\WOW6432Node\Microsoft\MediaPlayer\Plugins\{47DEA830-D619-4154-B8D8-6B74845D6A2D},SUCCESS,
47:58.0,1.exe,4296,RegOpenKey,HKLM\SOFTWARE\WOW6432Node\Microsoft\MediaPlayer\Plugins,SUCCESS,Desired Access: Read
47:58.0,1.exe,4296,RegSetInfoKey,HKLM\SOFTWARE\WOW6432Node\Microsoft\MediaPlayer\Plugins,SUCCESS,"KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
47:58.0,1.exe,4296,RegEnumKey,HKLM\SOFTWARE\WOW6432Node\Microsoft\MediaPlayer\Plugins,SUCCESS,"Index: 0, Name: {47DEA830-D619-4154-B8D8-6B74845D6A2D}"
47:58.0,1.exe,4296,RegQueryKey,HKLM\SOFTWARE\WOW6432Node\Microsoft\MediaPlayer\Plugins,SUCCESS,"Query: HandleTags, HandleTags: 0x400"
47:58.0,1.exe,4296,RegEnumKey,HKLM\SOFTWARE\WOW6432Node\Microsoft\MediaPlayer\Plugins,SUCCESS,"Index: 1, Name: {48501FF0-F6A9-11D2-9435-00A0C92A2F2D}"
47:58.0,1.exe,4296,RegQueryKey,HKLM\SOFTWARE\WOW6432Node\Microsoft\MediaPlayer\Plugins,SUCCESS,"Query: HandleTags, HandleTags: 0x400"
47:58.0,1.exe,4296,RegEnumKey,HKLM\SOFTWARE\WOW6432Node\Microsoft\MediaPlayer\Plugins,SUCCESS,"Index: 2, Name: {93EB32F5-87B1-45AD-ACC6-0F2483DB83BB}"
47:58.0,1.exe,4296,RegQueryKey,HKLM\SOFTWARE\WOW6432Node\Microsoft\MediaPlayer\Plugins,SUCCESS,"Query: HandleTags, HandleTags: 0x400"
47:58.0,1.exe,4296,RegEnumKey,HKLM\SOFTWARE\WOW6432Node\Microsoft\MediaPlayer\Plugins,SUCCESS,"Index: 3, Name: {AE7BFAFE-DCC8-4A73-92C8-CC300CA88859}"
47:58.0,1.exe,4296,RegQueryKey,HKLM\SOFTWARE\WOW6432Node\Microsoft\MediaPlayer\Plugins,SUCCESS,"Query: HandleTags, HandleTags: 0x400"
47:58.0,1.exe,4296,RegEnumKey,HKLM\SOFTWARE\WOW6432Node\Microsoft\MediaPlayer\Plugins,NO MORE ENTRIES,"Index: 4, Length: 288"
47:58.0,1.exe,4296,RegCloseKey,HKLM\SOFTWARE\WOW6432Node\Microsoft\MediaPlayer\Plugins,SUCCESS,
47:58.0,1.exe,4296,RegOpenKey,HKLM\SOFTWARE\WOW6432Node\Microsoft\MediaPlayer\NodeCLSIDs\{FB02E8EF-ACFE-4CC0-96DF-8B5C7098272C},SUCCESS,Desired Access: Read
47:58.0,1.exe,4296,RegQueryKey,HKLM\SOFTWARE\WOW6432Node\Microsoft\MediaPlayer\NodeCLSIDs\{FB02E8EF-ACFE-4CC0-96DF-8B5C7098272C},SUCCESS,"Query: Cached, SubKeys: 0, Values: 3"
47:58.0,1.exe,4296,RegQueryKeySecurity,HKLM\SOFTWARE\WOW6432Node\Microsoft\MediaPlayer\NodeCLSIDs\{FB02E8EF-ACFE-4CC0-96DF-8B5C7098272C},BUFFER TOO SMALL,
47:58.0,1.exe,4296,RegEnumValue,HKLM\SOFTWARE\WOW6432Node\Microsoft\MediaPlayer\NodeCLSIDs\{FB02E8EF-ACFE-4CC0-96DF-8B5C7098272C},SUCCESS,"Index: 0, Name: AutoInsert, Type: REG_DWORD, Length: 4, Data: 1"
47:58.0,1.exe,4296,RegEnumValue,HKLM\SOFTWARE\WOW6432Node\Microsoft\MediaPlayer\NodeCLSIDs\{FB02E8EF-ACFE-4CC0-96DF-8B5C7098272C},SUCCESS,"Index: 1, Name: Name, Type: REG_SZ, Length: 60, Data: WMPlayer Time Compression DMO"
47:58.0,1.exe,4296,RegEnumValue,HKLM\SOFTWARE\WOW6432Node\Microsoft\MediaPlayer\NodeCLSIDs\{FB02E8EF-ACFE-4CC0-96DF-8B5C7098272C},SUCCESS,"Index: 2, Name: Priority, Type: REG_DWORD, Length: 4, Data: 4294967294"
47:58.0,1.exe,4296,RegCloseKey,HKLM\SOFTWARE\WOW6432Node\Microsoft\MediaPlayer\NodeCLSIDs\{FB02E8EF-ACFE-4CC0-96DF-8B5C7098272C},SUCCESS,
47:58.0,1.exe,4296,RegOpenKey,HKLM\SOFTWARE\WOW6432Node\Microsoft\MediaPlayer\NodeCLSIDs\{E5A8C40E-654B-44D4-ACBB-DBE6D3B3333B},SUCCESS,Desired Access: Read
47:58.0,1.exe,4296,RegQueryKey,HKLM\SOFTWARE\WOW6432Node\Microsoft\MediaPlayer\NodeCLSIDs\{E5A8C40E-654B-44D4-ACBB-DBE6D3B3333B},SUCCESS,"Query: Cached, SubKeys: 0, Values: 3"
47:58.0,1.exe,4296,RegQueryKeySecurity,HKLM\SOFTWARE\WOW6432Node\Microsoft\MediaPlayer\NodeCLSIDs\{E5A8C40E-654B-44D4-ACBB-DBE6D3B3333B},BUFFER TOO SMALL,
47:58.0,1.exe,4296,RegEnumValue,HKLM\SOFTWARE\WOW6432Node\Microsoft\MediaPlayer\NodeCLSIDs\{E5A8C40E-654B-44D4-ACBB-DBE6D3B3333B},SUCCESS,"Index: 0, Name: AutoInsert, Type: REG_DWORD, Length: 4, Data: 1"
47:58.0,1.exe,4296,RegEnumValue,HKLM\SOFTWARE\WOW6432Node\Microsoft\MediaPlayer\NodeCLSIDs\{E5A8C40E-654B-44D4-ACBB-DBE6D3B3333B},SUCCESS,"Index: 1, Name: Name, Type: REG_SZ, Length: 50, Data: Volume Normalization DMO"
47:58.0,1.exe,4296,RegEnumValue,HKLM\SOFTWARE\WOW6432Node\Microsoft\MediaPlayer\NodeCLSIDs\{E5A8C40E-654B-44D4-ACBB-DBE6D3B3333B},SUCCESS,"Index: 2, Name: Priority, Type: REG_DWORD, Length: 4, Data: 4294967293"
47:58.0,1.exe,4296,RegCloseKey,HKLM\SOFTWARE\WOW6432Node\Microsoft\MediaPlayer\NodeCLSIDs\{E5A8C40E-654B-44D4-ACBB-DBE6D3B3333B},SUCCESS,
47:58.0,1.exe,4296,RegOpenKey,HKLM\SOFTWARE\WOW6432Node\Microsoft\MediaPlayer\NodeCLSIDs\{D7E9C0B4-0E4D-46B4-BC46-1D0222F92C6F},SUCCESS,Desired Access: Read
47:58.0,1.exe,4296,RegQueryKey,HKLM\SOFTWARE\WOW6432Node\Microsoft\MediaPlayer\NodeCLSIDs\{D7E9C0B4-0E4D-46B4-BC46-1D0222F92C6F},SUCCESS,"Query: Cached, SubKeys: 0, Values: 3"
47:58.0,1.exe,4296,RegQueryKeySecurity,HKLM\SOFTWARE\WOW6432Node\Microsoft\MediaPlayer\NodeCLSIDs\{D7E9C0B4-0E4D-46B4-BC46-1D0222F92C6F},BUFFER TOO SMALL,
47:58.0,1.exe,4296,RegEnumValue,HKLM\SOFTWARE\WOW6432Node\Microsoft\MediaPlayer\NodeCLSIDs\{D7E9C0B4-0E4D-46B4-BC46-1D0222F92C6F},SUCCESS,"Index: 0, Name: AutoInsert, Type: REG_DWORD, Length: 4, Data: 1"
